iter,train_loss,test_loss,acc
99,0.8640215,0.8614686,0.34
199,0.86262196,0.86250836,0.33333334
299,0.8626434,0.8625709,0.33333334
399,0.86257887,0.8625714,0.33333334
499,0.8625207,0.8625572,0.33333334
599,0.8613748,0.86269534,0.33333334
699,0.79905295,0.79907244,0.33333334
799,0.79888844,0.7989344,0.33333334
899,0.7986366,0.7989705,0.33333334
999,0.79901284,0.79895765,0.33333334
1099,0.79907924,0.79895765,0.33333334
1199,0.7990218,0.7989736,0.33333334
1299,0.7989482,0.79888445,0.33333334
1399,0.79170203,0.7992211,0.33333334
1499,0.79901034,0.79797685,0.33333334
1599,0.7989619,0.798975,0.33333334
1699,0.79903907,0.79900616,0.33333334
1799,0.7989022,0.7990566,0.33333334
1899,0.79923433,0.7990777,0.33333334
1999,0.79509234,0.79539126,0.33333334
2099,0.79502296,0.7949644,0.33333334
2199,0.79479164,0.7949918,0.33333334
2299,0.7954087,0.7884443,0.33333334
2399,0.7949333,0.79494524,0.33333334
2499,0.7984589,0.7991997,0.33333334
2599,0.7951813,0.7950873,0.33333334
2699,0.79534405,0.7948652,0.33333334
2799,0.7886117,0.7948285,0.33333334
2899,0.79313046,0.7950065,0.33333334
2999,0.7951062,0.7942871,0.33333334
3099,0.7955714,0.7954556,0.33333334
3199,0.8014677,0.79371417,0.33333334
3299,0.83318967,0.79754007,0.33333334
3399,0.77500314,0.7544529,0.33333334
3499,0.808158,0.79540324,0.33333334
3599,0.77893513,0.7880112,0.27
3699,0.77186364,0.7955115,0.33333334
3799,0.7585986,0.7682351,0.33333334
3899,0.768428,0.77116483,0.39333335
3999,0.7656773,0.6542967,0.33333334
4099,0.7117683,0.7745331,0.34333333
4199,0.78978014,0.7830058,0.29666665
4299,0.6789673,0.64832425,0.62333333
4399,0.70897573,0.7709605,0.33
4499,0.7318166,0.6707577,0.6066667
4599,0.72662973,0.71177197,0.36666667
4699,0.7465632,0.70725477,0.5366667
4799,0.7437985,0.77081805,0.17666666
4899,0.7572417,0.7734751,0.25
4999,0.79425097,0.7629691,0.35
5099,0.8034486,0.76574606,0.37
5199,0.7635432,0.75398654,0.29333332
5299,0.7201596,0.7056503,0.34666666
5399,0.76218647,0.7997809,0.28666666
5499,0.6589238,0.7931666,0.38333333
5599,0.7414837,0.7606277,0.32333332
5699,0.7727914,0.7026377,0.5133333
5799,0.7995546,0.7291573,0.33333334
5899,0.726707,0.7558423,0.41666666
5999,0.7426887,0.74552584,0.37666667
6099,0.775359,0.550574,0.88
6199,0.75454354,0.67001164,0.56333333
6299,0.78663427,0.76947093,0.29333332
6399,0.7410739,0.77440125,0.28
6499,0.6117904,0.76262784,0.36666667
6599,0.7556769,0.7801233,0.28333333
6699,0.6703122,0.74960977,0.48666668
6799,0.7232507,0.72403234,0.42666668
6899,0.62350863,0.7403908,0.34333333
6999,0.80620176,0.7672287,0.39666668
7099,0.7021887,0.7239504,0.34
7199,0.68790084,0.78412575,0.29
7299,0.7194641,0.76400816,0.39333335
7399,0.746018,0.78215843,0.18333334
7499,0.64115244,0.77699846,0.35666665
7599,0.6047991,0.7623789,0.34666666
7699,0.7613972,0.76540935,0.16
7799,0.6428217,0.7555516,0.40333334
7899,0.777998,0.743885,0.24666667
7999,0.6449664,0.7734966,0.4
8099,0.78950673,0.72455096,0.49666667
8199,0.744031,0.66883487,0.52
8299,0.7525604,0.7240689,0.48666668
8399,0.682664,0.6422146,0.6566667
8499,0.7793849,0.60256135,0.67
8599,0.757088,0.5963428,0.70666665
8699,0.68547344,0.669487,0.6166667
8799,0.7463935,0.67528176,0.5833333
8899,0.7110308,0.7879158,0.24333334
8999,0.763891,0.6955263,0.57
9099,0.6883219,0.67253816,0.49333334
9199,0.78402644,0.6822421,0.55
9299,0.7396452,0.6801044,0.62333333
9399,0.7630871,0.6645311,0.6566667
9499,0.72885185,0.77387017,0.18333334
9599,0.7694703,0.7730948,0.20666666
9699,0.7999851,0.6501121,0.5833333
9799,0.7289669,0.72087115,0.29333332
9899,0.67103523,0.7275091,0.36333334
9999,0.77107716,0.79528207,0.27333334
10099,0.75114894,0.744428,0.44333333
10199,0.6662738,0.7928516,0.26
10299,0.77818555,0.69864064,0.42
10399,0.7681516,0.7324654,0.47333333
10499,0.7099773,0.71408266,0.52
10599,0.7493573,0.7231003,0.45666668
10699,0.6385713,0.7823131,0.43333334
10799,0.7509138,0.7507766,0.39666668
10899,0.8016979,0.65096265,0.60333335
10999,0.6773286,0.6642496,0.56333333
11099,0.71554685,0.7089367,0.31
11199,0.6820852,0.664525,0.51
11299,0.75346345,0.720744,0.31666666
11399,0.6665242,0.7404411,0.34
11499,0.7932219,0.7843975,0.44666666
11599,0.6522789,0.6876586,0.44333333
11699,0.7898186,0.68911624,0.55333334
11799,0.78949374,0.68374735,0.48
11899,0.73318654,0.64788264,0.59
11999,0.7641464,0.7809848,0.25
12099,0.7358051,0.69306153,0.33
12199,0.7064142,0.68168485,0.38
12299,0.6921434,0.6582907,0.58666664
12399,0.7614748,0.61385834,0.6566667
12499,0.7824903,0.74535906,0.5133333
12599,0.6745841,0.6938648,0.41333333
12699,0.5525959,0.76855826,0.32
12799,0.7186551,0.72447,0.37
12899,0.68194073,0.71900994,0.48
12999,0.5618227,0.709735,0.31333333
13099,0.6846598,0.7250412,0.47
13199,0.75312966,0.68216896,0.6066667
13299,0.59658986,0.70551604,0.5466667
13399,0.708463,0.63958925,0.64666665
13499,0.7065852,0.6423062,0.6
13599,0.7386053,0.73041445,0.49666667
13699,0.75392514,0.6464799,0.59
13799,0.69687754,0.8126645,0.35666665
13899,0.7386574,0.6386014,0.6
13999,0.7213351,0.7077461,0.5466667
14099,0.712934,0.72710913,0.36333334
14199,0.6717403,0.64034516,0.61
14299,0.68143326,0.6997452,0.44333333
14399,0.7045128,0.7645418,0.34666666
14499,0.67860574,0.7207175,0.62
14599,0.6734671,0.7569252,0.39
14699,0.69860953,0.7674847,0.31333333
14799,0.722662,0.7582343,0.42666668
14899,0.74608964,0.5759066,0.6933333
14999,0.721745,0.70688665,0.53
15099,0.6860385,0.63551635,0.6933333
15199,0.61532027,0.70022637,0.46
15299,0.6159231,0.76889575,0.45666668
15399,0.67642576,0.69309574,0.48
15499,0.67922735,0.50228304,0.93
15599,0.563761,0.70515174,0.57666665
15699,0.6603753,0.712345,0.57
15799,0.7286706,0.61715645,0.74
15899,0.73102754,0.6939496,0.52
15999,0.69628406,0.64302886,0.73333335
16099,0.6704282,0.7576655,0.37666667
16199,0.86999744,0.6221735,0.6666667
16299,0.6102484,0.74703956,0.42333335
16399,0.62254584,0.61748797,0.76666665
16499,0.6344576,0.65929925,0.58
16599,0.60595757,0.7212324,0.5466667
16699,0.72720605,0.7176122,0.47
16799,0.630544,0.6427465,0.64
16899,0.6393159,0.54975677,0.8333333
16999,0.61082137,0.69697106,0.56333333
17099,0.7231261,0.6314932,0.68666667
17199,0.74049383,0.71104366,0.45
17299,0.656462,0.6519505,0.60333335
17399,0.6042938,0.6520477,0.68
17499,0.68656486,0.6771402,0.6
17599,0.5960244,0.6548212,0.68
17699,0.68318397,0.68772244,0.56333333
17799,0.6669448,0.7063107,0.5566667
17899,0.5662306,0.64593166,0.74
17999,0.7225907,0.5923295,0.7966667
18099,0.54591995,0.6340698,0.62666667
18199,0.6390815,0.73725885,0.48666668
18299,0.6161538,0.57162493,0.7866667
18399,0.7260973,0.6752809,0.59
18499,0.55970025,0.5757625,0.79
18599,0.639559,0.7277019,0.53
18699,0.7889485,0.6408263,0.67333335
18799,0.62979007,0.7206179,0.48333332
18899,0.63391316,0.5912775,0.84
18999,0.6195108,0.6168352,0.7133333
19099,0.6807774,0.7214186,0.5466667
19199,0.62768835,0.68197787,0.61
19299,0.6624011,0.70349294,0.5733333
19399,0.58227366,0.5638325,0.82
19499,0.60286933,0.6330684,0.7033333
19599,0.6566189,0.69602156,0.56
19699,0.63073266,0.6486015,0.62666667
19799,0.65720445,0.64399433,0.68333334
19899,0.745584,0.51431465,0.9266667
19999,0.6021288,0.65184945,0.5933333
20099,0.6481431,0.765691,0.40333334
20199,0.7152154,0.6673626,0.52
20299,0.6154857,0.6818695,0.62333333
20399,0.6513731,0.7097859,0.54333335
20499,0.7543642,0.66120166,0.73
20599,0.6557919,0.69534874,0.59
20699,0.6426764,0.63439125,0.64666665
20799,0.6554236,0.6783536,0.56333333
20899,0.67430156,0.6726421,0.56
20999,0.66217643,0.5187578,0.8933333
21099,0.66391623,0.82006645,0.33666667
21199,0.60072416,0.69996274,0.5233333
21299,0.7476118,0.74246144,0.43333334
21399,0.70529014,0.6072355,0.74666667
21499,0.7422142,0.6489561,0.71666664
21599,0.6608786,0.5085898,0.91
21699,0.67345405,0.65712476,0.61333334
21799,0.65627277,0.6264396,0.66
21899,0.5087097,0.5467781,0.8066667
21999,0.6878672,0.63392776,0.66
22099,0.6018559,0.5951765,0.8333333
22199,0.6922005,0.6544451,0.62
22299,0.69528633,0.6380093,0.58
22399,0.5168981,0.64874685,0.62
22499,0.56009656,0.64324796,0.68
22599,0.5485475,0.6574463,0.6166667
22699,0.64518654,0.6792395,0.58
22799,0.6240842,0.57085955,0.74333334
22899,0.6946943,0.5182951,0.89
22999,0.5314132,0.57592654,0.88
23099,0.7422213,0.7155819,0.48333332
23199,0.6477,0.6790176,0.6
23299,0.717058,0.60903585,0.66333336
23399,0.6651054,0.65814954,0.61333334
23499,0.6776943,0.61904776,0.68
23599,0.54238766,0.6703228,0.64
23699,0.6676089,0.5603719,0.83
23799,0.62856203,0.66375875,0.5933333
23899,0.72415733,0.6530619,0.54333335
23999,0.7005887,0.6646032,0.5366667
24099,0.6952122,0.5705502,0.79333335
24199,0.62782043,0.7100689,0.56666666
24299,0.6273516,0.7379615,0.40666667
24399,0.6834111,0.78213525,0.39666668
24499,0.6043475,0.59852713,0.71
24599,0.52314675,0.6411772,0.62666667
24699,0.81604815,0.78380436,0.39
24799,0.6634004,0.68715703,0.65
24899,0.76821667,0.74630845,0.44333333
24999,0.7438113,0.6570769,0.61333334
